Instance,Terminal,Layer,X location,Y location,Voltage
_0781_,VPWR,li1,116.8400,51.6800,1.799825
_0780_,VPWR,li1,126.9600,51.6800,1.799823
_0779_,VPWR,li1,123.7400,51.6800,1.799824
_0778_,VPWR,li1,123.2800,51.6800,1.799824
_0777_,VPWR,li1,118.9100,46.2400,1.799713
_0776_,VPWR,li1,120.2900,51.6800,1.799824
_0775_,VPWR,li1,132.7100,40.8000,1.799864
_0774_,VPWR,li1,130.8700,46.2400,1.799713
_0773_,VPWR,li1,130.1800,51.6800,1.799823
_0772_,VPWR,li1,136.1600,46.2400,1.799713
_0771_,VPWR,li1,136.6200,40.8000,1.799864
_0770_,VPWR,li1,132.9400,46.2400,1.799713
_0769_,VPWR,li1,142.8300,46.2400,1.799713
_0768_,VPWR,li1,136.3900,29.9200,1.799658
_0767_,VPWR,li1,132.7100,35.3600,1.799850
_0766_,VPWR,li1,136.6200,46.2400,1.799713
_0765_,VPWR,li1,134.3200,51.6800,1.799822
_0764_,VPWR,li1,136.3900,51.6800,1.799821
_0763_,VPWR,li1,131.3300,57.1200,1.799827
_0762_,VPWR,li1,132.7100,57.1200,1.799827
_0761_,VPWR,li1,136.6200,68.0000,1.799805
_0760_,VPWR,li1,134.7800,68.0000,1.799806
_0759_,VPWR,li1,137.3100,68.0000,1.799805
_0758_,VPWR,li1,132.2500,68.0000,1.799806
_0757_,VPWR,li1,132.9400,73.4400,1.799883
_0756_,VPWR,li1,132.9400,68.0000,1.799806
_0755_,VPWR,li1,136.1600,73.4400,1.799883
_0754_,VPWR,li1,138.6900,73.4400,1.799882
_0753_,VPWR,li1,135.0100,84.3200,1.799808
_0752_,VPWR,li1,118.2200,73.4400,1.799886
_0751_,VPWR,li1,114.7700,73.4400,1.799887
_0750_,VPWR,li1,123.7400,73.4400,1.799885
_0749_,VPWR,li1,117.0700,78.8800,1.799804
_0748_,VPWR,li1,119.8300,73.4400,1.799886
_0747_,VPWR,li1,113.6200,78.8800,1.799805
_0746_,VPWR,li1,117.9900,84.3200,1.799809
_0745_,VPWR,li1,119.8300,78.8800,1.799802
_0744_,VPWR,li1,119.6000,62.5600,1.799789
_0743_,VPWR,li1,113.8500,62.5600,1.799796
_0742_,VPWR,li1,66.9300,122.4000,1.799823
_0741_,VPWR,li1,61.6400,116.9600,1.799914
_0740_,VPWR,li1,71.9900,122.4000,1.799805
_0739_,VPWR,li1,72.4500,51.6800,1.799867
_0738_,VPWR,li1,68.3100,40.8000,1.799916
_0737_,VPWR,li1,87.6300,57.1200,1.799837
_0736_,VPWR,li1,91.0800,73.4400,1.799894
_0735_,VPWR,li1,106.4900,95.2000,1.799725
_0734_,VPWR,li1,84.6400,78.8800,1.799819
_0733_,VPWR,li1,92.0000,35.3600,1.799876
_0732_,VPWR,li1,97.7500,46.2400,1.799714
_0731_,VPWR,li1,88.5500,100.6400,1.799841
_0730_,VPWR,li1,136.3900,89.7600,1.799803
_0729_,VPWR,li1,39.1000,133.2800,1.799904
_0728_,VPWR,li1,38.1800,133.2800,1.799904
_0727_,VPWR,li1,34.0400,138.7200,1.799981
_0726_,VPWR,li1,29.2100,138.7200,1.799985
_0725_,VPWR,li1,36.1100,144.1600,1.799976
_0724_,VPWR,li1,34.7300,133.2800,1.799913
_0723_,VPWR,li1,34.7300,138.7200,1.799981
_0722_,VPWR,li1,34.7300,122.4000,1.799916
_0721_,VPWR,li1,31.9700,122.4000,1.799926
_0720_,VPWR,li1,30.5900,127.8400,1.799983
_0719_,VPWR,li1,34.7300,144.1600,1.799976
_0718_,VPWR,li1,118.6800,116.9600,1.799882
_0717_,VPWR,li1,123.0500,133.2800,1.799804
_0716_,VPWR,li1,136.3900,127.8400,1.799931
_0715_,VPWR,li1,114.3100,127.8400,1.799936
_0714_,VPWR,li1,119.6000,106.0800,1.799753
_0713_,VPWR,li1,129.0300,100.6400,1.799810
_0712_,VPWR,li1,123.2800,106.0800,1.799752
_0711_,VPWR,li1,130.1800,95.2000,1.799694
_0710_,VPWR,li1,132.7100,84.3200,1.799808
_0709_,VPWR,li1,132.7100,89.7600,1.799804
_0708_,VPWR,li1,125.1200,68.0000,1.799806
_0707_,VPWR,li1,126.2700,51.6800,1.799823
_0706_,VPWR,li1,139.6100,46.2400,1.799713
_0705_,VPWR,li1,121.6700,46.2400,1.799713
_0704_,VPWR,li1,123.7400,68.0000,1.799806
_0703_,VPWR,li1,129.0300,73.4400,1.799884
_0702_,VPWR,li1,128.8000,68.0000,1.799806
_0701_,VPWR,li1,130.8700,73.4400,1.799883
_0700_,VPWR,li1,131.3300,78.8800,1.799800
_0699_,VPWR,li1,49.9100,24.4800,1.799881
_0698_,VPWR,li1,20.9300,19.0400,1.799968
_0697_,VPWR,li1,59.3400,19.0400,1.799875
_0696_,VPWR,li1,37.9500,19.0400,1.799921
_0695_,VPWR,li1,54.0500,24.4800,1.799871
_0694_,VPWR,li1,53.5900,24.4800,1.799876
_0693_,VPWR,li1,13.1100,19.0400,1.799966
_0692_,VPWR,li1,8.5100,24.4800,1.799961
_0691_,VPWR,li1,17.2500,35.3600,1.799980
_0690_,VPWR,li1,43.0100,13.6000,1.799952
_0689_,VPWR,li1,62.3300,19.0400,1.799870
_0688_,VPWR,li1,59.5700,24.4800,1.799859
_0687_,VPWR,li1,32.8900,24.4800,1.799929
_0686_,VPWR,li1,15.4100,29.9200,1.799955
_0685_,VPWR,li1,55.4300,68.0000,1.799866
_0684_,VPWR,li1,65.3200,68.0000,1.799850
_0683_,VPWR,li1,65.0900,62.5600,1.799869
_0682_,VPWR,li1,72.2200,62.5600,1.799857
_0681_,VPWR,li1,97.9800,62.5600,1.799817
_0680_,VPWR,li1,76.5900,29.9200,1.799751
_0679_,VPWR,li1,68.3100,35.3600,1.799904
_0678_,VPWR,li1,65.5500,29.9200,1.799786
_0677_,VPWR,li1,63.2500,29.9200,1.799796
_0676_,VPWR,li1,75.4400,40.8000,1.799908
_0675_,VPWR,li1,89.4700,51.6800,1.799841
_0674_,VPWR,li1,88.7800,51.6800,1.799841
_0673_,VPWR,li1,64.6300,40.8000,1.799921
_0672_,VPWR,li1,71.7600,40.8000,1.799914
_0671_,VPWR,li1,60.4900,35.3600,1.799916
_0670_,VPWR,li1,95.2200,57.1200,1.799834
_0669_,VPWR,li1,94.0700,68.0000,1.799817
_0668_,VPWR,li1,88.0900,46.2400,1.799726
_0667_,VPWR,li1,67.6200,35.3600,1.799904
_0666_,VPWR,li1,68.5400,29.9200,1.799778
_0665_,VPWR,li1,79.5800,62.5600,1.799845
_0664_,VPWR,li1,58.6500,62.5600,1.799882
_0663_,VPWR,li1,61.4100,40.8000,1.799925
_0662_,VPWR,li1,63.9400,35.3600,1.799912
_0661_,VPWR,li1,65.0900,35.3600,1.799908
_0660_,VPWR,li1,62.3300,35.3600,1.799912
_0659_,VPWR,li1,63.2500,29.9200,1.799796
_0658_,VPWR,li1,51.9800,57.1200,1.799890
_0657_,VPWR,li1,85.1000,35.3600,1.799883
_0656_,VPWR,li1,72.9100,111.5200,1.799873
_0655_,VPWR,li1,68.7700,106.0800,1.799826
_0654_,VPWR,li1,68.3100,100.6400,1.799870
_0653_,VPWR,li1,71.7600,106.0800,1.799822
_0652_,VPWR,li1,67.1600,111.5200,1.799877
_0651_,VPWR,li1,75.4400,116.9600,1.799899
_0650_,VPWR,li1,74.5200,122.4000,1.799798
_0649_,VPWR,li1,61.8700,111.5200,1.799881
_0648_,VPWR,li1,58.6500,116.9600,1.799916
_0647_,VPWR,li1,80.5000,78.8800,1.799822
_0646_,VPWR,li1,93.6100,78.8800,1.799814
_0645_,VPWR,li1,93.8400,84.3200,1.799828
_0644_,VPWR,li1,68.0800,84.3200,1.799866
_0643_,VPWR,li1,87.4000,84.3200,1.799835
_0642_,VPWR,li1,64.1700,95.2000,1.799797
_0641_,VPWR,li1,99.3600,73.4400,1.799891
_0640_,VPWR,li1,98.4400,95.2000,1.799735
_0639_,VPWR,li1,102.3500,106.0800,1.799758
_0638_,VPWR,li1,91.7700,100.6400,1.799837
_0637_,VPWR,li1,94.5300,95.2000,1.799743
_0636_,VPWR,li1,98.2100,111.5200,1.799856
_0635_,VPWR,li1,105.5700,106.0800,1.799757
_0634_,VPWR,li1,15.4100,144.1600,1.799986
_0633_,VPWR,li1,14.9500,149.6000,1.799997
_0632_,VPWR,li1,9.4300,149.6000,1.799997
_0631_,VPWR,li1,9.4300,149.6000,1.799997
_0630_,VPWR,li1,11.7300,144.1600,1.799986
_0629_,VPWR,li1,12.1900,149.6000,1.799997
_0628_,VPWR,li1,24.3800,138.7200,1.799988
_0627_,VPWR,li1,12.1900,138.7200,1.799988
_0626_,VPWR,li1,20.0100,133.2800,1.799959
_0625_,VPWR,li1,15.8700,133.2800,1.799958
_0624_,VPWR,li1,11.5000,127.8400,1.799991
_0623_,VPWR,li1,14.4900,127.8400,1.799991
_0622_,VPWR,li1,20.4700,127.8400,1.799991
_0621_,VPWR,li1,8.0500,127.8400,1.799991
_0620_,VPWR,li1,15.8700,138.7200,1.799989
_0619_,VPWR,li1,14.4900,122.4000,1.799962
_0618_,VPWR,li1,84.1800,29.9200,1.799734
_0617_,VPWR,li1,86.9400,35.3600,1.799881
_0616_,VPWR,li1,53.8200,78.8800,1.799879
_0615_,VPWR,li1,58.8800,51.6800,1.799894
_0614_,VPWR,li1,94.3000,78.8800,1.799814
_0613_,VPWR,li1,96.8300,78.8800,1.799812
_0612_,VPWR,li1,62.3300,89.7600,1.799885
_0611_,VPWR,li1,90.6200,100.6400,1.799837
_0610_,VPWR,li1,60.7200,84.3200,1.799879
_0609_,VPWR,li1,113.6200,35.3600,1.799859
_0608_,VPWR,li1,106.4900,13.6000,1.799884
_0607_,VPWR,li1,123.7400,24.4800,1.799747
_0606_,VPWR,li1,89.9300,127.8400,1.799943
_0605_,VPWR,li1,90.3900,127.8400,1.799943
_0604_,VPWR,li1,55.4300,95.2000,1.799822
_0603_,VPWR,li1,62.7900,100.6400,1.799878
_0602_,VPWR,li1,38.8700,116.9600,1.799944
_0601_,VPWR,li1,38.4100,116.9600,1.799944
_0600_,VPWR,li1,42.3200,122.4000,1.799891
_0599_,VPWR,li1,38.8700,122.4000,1.799902
_0598_,VPWR,li1,45.7700,127.8400,1.799973
_0597_,VPWR,li1,42.5500,127.8400,1.799974
_0596_,VPWR,li1,46.6900,138.7200,1.799973
_0595_,VPWR,li1,48.0700,133.2800,1.799878
_0594_,VPWR,li1,42.3200,144.1600,1.799971
_0593_,VPWR,li1,43.9300,138.7200,1.799975
_0592_,VPWR,li1,48.9900,149.6000,1.799996
_0591_,VPWR,li1,46.2300,149.6000,1.799996
_0590_,VPWR,li1,58.1900,149.6000,1.799996
_0589_,VPWR,li1,59.5700,144.1600,1.799962
_0588_,VPWR,li1,60.4900,133.2800,1.799852
_0587_,VPWR,li1,68.7700,133.2800,1.799837
_0586_,VPWR,li1,58.6500,138.7200,1.799965
_0585_,VPWR,li1,57.0400,144.1600,1.799963
_0584_,VPWR,li1,62.5600,138.7200,1.799963
_0583_,VPWR,li1,67.8500,133.2800,1.799837
_0582_,VPWR,li1,61.4100,149.6000,1.799996
_0581_,VPWR,li1,47.3800,138.7200,1.799973
_0580_,VPWR,li1,40.9400,138.7200,1.799977
_0579_,VPWR,li1,46.4600,122.4000,1.799879
_0578_,VPWR,li1,35.4200,116.9600,1.799949
_0577_,VPWR,li1,63.7100,122.4000,1.799828
_0576_,VPWR,li1,72.9100,73.4400,1.799908
_0575_,VPWR,li1,71.5300,78.8800,1.799840
_0574_,VPWR,li1,83.9500,138.7200,1.799954
_0573_,VPWR,li1,43.4700,100.6400,1.799920
_0572_,VPWR,li1,113.8500,122.4000,1.799721
_0571_,VPWR,li1,117.0700,62.5600,1.799794
_0570_,VPWR,li1,138.6900,29.9200,1.799657
_0569_,VPWR,li1,127.1900,89.7600,1.799807
_0568_,VPWR,li1,27.3700,144.1600,1.799983
_0567_,VPWR,li1,117.0700,127.8400,1.799935
_0566_,VPWR,li1,126.2700,111.5200,1.799845
_0565_,VPWR,li1,133.6300,100.6400,1.799809
_0564_,VPWR,li1,131.3300,100.6400,1.799810
_0563_,VPWR,li1,118.9100,100.6400,1.799814
_0562_,VPWR,li1,126.2700,57.1200,1.799827
_0561_,VPWR,li1,133.6300,62.5600,1.799780
_0560_,VPWR,li1,133.6300,73.4400,1.799883
_0559_,VPWR,li1,139.1500,68.0000,1.799805
_0558_,VPWR,li1,125.3500,78.8800,1.799802
_0557_,VPWR,li1,53.1300,68.0000,1.799875
_0556_,VPWR,li1,84.8700,57.1200,1.799839
_0555_,VPWR,li1,94.9900,57.1200,1.799834
_0554_,VPWR,li1,89.4700,62.5600,1.799829
_0553_,VPWR,li1,59.1100,62.5600,1.799882
_0552_,VPWR,li1,64.6300,111.5200,1.799879
_0551_,VPWR,li1,69.2300,78.8800,1.799845
_0550_,VPWR,li1,84.8700,84.3200,1.799839
_0549_,VPWR,li1,105.5700,78.8800,1.799808
_0548_,VPWR,li1,71.0700,116.9600,1.799904
_0547_,VPWR,li1,71.9900,122.4000,1.799805
_0546_,VPWR,li1,96.8300,68.0000,1.799816
_0545_,VPWR,li1,71.0700,46.2400,1.799761
_0544_,VPWR,li1,84.8700,35.3600,1.799883
_0543_,VPWR,li1,69.2300,68.0000,1.799845
_0542_,VPWR,li1,70.6100,29.9200,1.799769
_0541_,VPWR,li1,7.5900,122.4000,1.799962
_0540_,VPWR,li1,122.5900,19.0400,1.799804
_0539_,VPWR,li1,89.0100,89.7600,1.799840
_0538_,VPWR,li1,58.6500,95.2000,1.799815
_0537_,VPWR,li1,40.7100,138.7200,1.799977
_0536_,VPWR,li1,38.8700,138.7200,1.799979
_0535_,VPWR,li1,37.4900,138.7200,1.799979
_0534_,VPWR,li1,55.4300,138.7200,1.799968
_0533_,VPWR,li1,64.6300,111.5200,1.799879
